from_url,to_path,locale,status_code,legacy_wp_id,priority_score
/ja/guide/komu-ombo/gebel-el-silsila,/ja/guide/komu-ombo/geberuerushirushira,ja,301,,50.00
/ja/guide/komu-ombo/khnum-temple,/ja/guide/komu-ombo/kunumu-shinden,ja,301,,50.00
/ja/guide/komu-ombo/only-in-kom-ombo,/ja/guide/komu-ombo/komuombo-dake-no-mono,ja,301,,50.00
/ja/guide/komu-ombo/speos-of-horemheb,/ja/guide/komu-ombo/horuemuhebu-no-supeosu,ja,301,,50.00
/ja/guide/komu-ombo/the-temple-of-kom-ombo,/ja/guide/komu-ombo/komuombo-shinden,ja,301,,50.00
/ja/guide/rukusoru/deir-el-madina,/ja/guide/rukusoru/deiruerumedina,ja,301,,50.00
/ja/guide/rukusoru/el-assasif,/ja/guide/rukusoru/eru-asa-shifu,ja,301,,50.00
/ja/guide/rukusoru/el-khokha,/ja/guide/rukusoru/eru-hoha,ja,301,,50.00
/ja/guide/rukusoru/madinat-habu-temple,/ja/guide/rukusoru/medinetohabu,ja,301,,50.00
/ja/guide/rukusoru/only-in-luxor,/ja/guide/rukusoru/rukusoru-dake-no-taiken,ja,301,,50.00
/ja/guide/rukusoru/ramesseum,/ja/guide/rukusoru/rameseumu,ja,301,,50.00
/ja/guide/rukusoru/sheikh-abd-el-qurna,/ja/guide/rukusoru/sheiku-abudoerukuruna,ja,301,,50.00
/ja/guide/rukusoru/the-colossi-of-memnon,/ja/guide/rukusoru/memunon-no-zo,ja,301,,50.00
/ja/guide/rukusoru/the-karnak-temple,/ja/guide/rukusoru/karunakku-shinden-fukugo-tai,ja,301,,50.00
/ja/guide/rukusoru/the-luxor-museum,/ja/guide/rukusoru/rukusoru-hakubutsukan,ja,301,,50.00
/ja/guide/rukusoru/the-luxor-temple,/ja/guide/rukusoru/rukusoru-shinden,ja,301,,50.00
/ja/guide/rukusoru/the-mortuary-temple-of-queen-hatshepsut,/ja/guide/rukusoru/joo-hatoshepusuto-so-saiden,ja,301,,50.00
/ja/guide/rukusoru/valley-of-the-kings,/ja/guide/rukusoru/oke-no-tani,ja,301,,50.00
/ja/guide/rukusoru/valley-of-the-queens,/ja/guide/rukusoru/ohi-no-tani,ja,301,,50.00
/ja/guide/marusa-aramu/abu-dabbab-beach,/ja/guide/marusa-aramu/abudababubichi,ja,301,,50.00
/ja/guide/marusa-aramu/camel-market-at-shalateen,/ja/guide/marusa-aramu/shara-tin-no-rakuda-shi,ja,301,,50.00
/ja/guide/marusa-aramu/hamata-islands,/ja/guide/marusa-aramu/hamata-shoto,ja,301,,50.00
/ja/guide/marusa-aramu/port-ghalib-marina,/ja/guide/marusa-aramu/potogaribumarina,ja,301,,50.00
/ja/guide/marusa-aramu/sataya-reef,/ja/guide/marusa-aramu/satayarifu,ja,301,,50.00
/ja/guide/marusa-aramu/sharm-el-luli,/ja/guide/marusa-aramu/sharumuerururi,ja,301,,50.00
/ja/guide/marusa-aramu/wadi-el-gemal-national-park,/ja/guide/marusa-aramu/wadierugemaru-kokuritsu-koen,ja,301,,50.00
/ja/guide/marusa-matorufu/places-in-marsa-matruh,/ja/guide/marusa-matorufu/marusamatorufu-no-midokoro,ja,301,,50.00
/ja/guide/nuweiba/nuweiba-historical-overview,/ja/guide/nuweiba/nuweiba-no-rekishi,ja,301,,50.00
/ja/guide/nuweiba/tours-in-nuweiba,/ja/guide/nuweiba/nuweiba-hatsu-tsua-to-kinko-ryoko,ja,301,,50.00
/ja/guide/potosaido/how-to-go-in-port-said,/ja/guide/potosaido/potosaido-e-no-iki-kata,ja,301,,50.00
/ja/guide/potosaido/military-museum,/ja/guide/potosaido/potosaido-gunji-hakubutsukan,ja,301,,50.00
/ja/guide/potosaido/tours-in-port-said,/ja/guide/potosaido/potosaido-hatsu-tsua,ja,301,,50.00
/ja/guide/kena/chapel-of-the-disc,/ja/guide/kena/emban-no-reihai-do,ja,301,,50.00
/ja/guide/kena/cleopatra-and-caesarion,/ja/guide/kena/kureopatora-to-kaesarion,ja,301,,50.00
/ja/guide/kena/dendera-village,/ja/guide/kena/dendera-mura,ja,301,,50.00
/ja/guide/kena/dendera-zodiac-and-the-osiris-chapels,/ja/guide/kena/denderazodiakku-to-oshi-risu-reihai-do,ja,301,,50.00
/ja/guide/kena/hathor-and-bes,/ja/guide/kena/hatohoru-to-besu,ja,301,,50.00
/ja/guide/kena/hypostyle-hall-and-ceiling,/ja/guide/kena/dendera-no-retsu-hashira-shitsu-to-tenjo,ja,301,,50.00
/ja/guide/kena/nectanebo-mammisi,/ja/guide/kena/nekutanebo-no-mammishi,ja,301,,50.00
/ja/guide/kena/roman-mammisi,/ja/guide/kena/roma-no-mammishi,ja,301,,50.00
/ja/guide/kena/the-temple-of-dendera,/ja/guide/kena/dendera-no-shinden,ja,301,,50.00
/ja/guide/kena/the-temple-of-hathor,/ja/guide/kena/hatohoru-shinden,ja,301,,50.00
/ja/guide/kena/the-temple-precinct,/ja/guide/kena/dendera-shinden-iki,ja,301,,50.00
/ja/guide/kena/tours-in-qena,/ja/guide/kena/kena-hatchaku-shuhen-tsua,ja,301,,50.00
/ja/guide/rasu-sedoru/places-in-ras-sudr,/ja/guide/rasu-sedoru/rasusudoru-no-midokoro,ja,301,,50.00
/ja/guide/rashido/food-in-rosetta-rasheed,/ja/guide/rashido/rozetta-rashido-no-shoku,ja,301,,50.00
/ja/guide/rashido/getting-around-in-rosetta-rasheed,/ja/guide/rashido/rozetta-rashido-shinai-no-ido,ja,301,,50.00
/ja/guide/rashido/how-to-go-in-rosetta-rasheed,/ja/guide/rashido/rozetta-rashido-e-no-iki-kata,ja,301,,50.00
/ja/guide/rashido/only-in-rosetta-rasheed,/ja/guide/rashido/rozetta-dake-no-mono,ja,301,,50.00
/ja/guide/rashido/places-in-rosetta,/ja/guide/rashido/rashido-no-midokoro,ja,301,,50.00
/ja/guide/rashido/rosetta-rasheed-historical-overview,/ja/guide/rashido/rozetta-rashido-no-rekishi,ja,301,,50.00
/ja/guide/rashido/things-to-do-in-rosetta-rasheed,/ja/guide/rashido/rozetta-rashido-de-dekiru-koto,ja,301,,50.00
/ja/guide/rashido/top-hotels-in-rosetta-rasheed,/ja/guide/rashido/rozetta-rashido-no-shukuhaku,ja,301,,50.00
/ja/guide/rashido/tours-in-rosetta-rasheed,/ja/guide/rashido/rozetta-rashido-no-tsua,ja,301,,50.00
/ja/guide/rashido/weather-in-rosetta-rasheed,/ja/guide/rashido/rozetta-rashido-no-tenki-to-besuto-shizun,ja,301,,50.00
/ja/guide/safaga/places-in-safaga,/ja/guide/safaga/safaga-no-midokoro,ja,301,,50.00
/ja/guide/sei-katarina/fatimid-mosque,/ja/guide/sei-katarina/sei-katorina-shudoin-no-fatima-asa-mosuku,ja,301,,50.00
/ja/guide/sei-katarina/library-of-the-monastery,/ja/guide/sei-katarina/sei-katorina-shudoin-no-toshokan,ja,301,,50.00
/ja/guide/sei-katarina/mosque-of-al-hakim-be-amr-allah,/ja/guide/sei-katarina/aru-hakimubiamururramosuku,ja,301,,50.00
/ja/guide/sei-katarina/mount-sinai-jebel-musa,/ja/guide/sei-katarina/shinai-san-jeberumusa,ja,301,,50.00
/ja/guide/sei-katarina/saint-catherine-monastery,/ja/guide/sei-katarina/sei-katorina-shudoin,ja,301,,50.00
/ja/guide/sei-katarina/serabit-el-khadim,/ja/guide/sei-katarina/serabitoeruhadimu,ja,301,,50.00
/ja/guide/sharumu-eru-sheiku/nabq-national-park,/ja/guide/sharumu-eru-sheiku/nabuku-hogo-ku,ja,301,,50.00
/ja/guide/sharumu-eru-sheiku/ras-mohammed-national-park,/ja/guide/sharumu-eru-sheiku/rasu-mohameddo-kokuritsu-koen,ja,301,,50.00
/ja/guide/sharumu-eru-sheiku/the-heavenly-cathedral,/ja/guide/sharumu-eru-sheiku/hebunrikatedoraru,ja,301,,50.00
/ja/guide/sharumu-eru-sheiku/tours-in-sharm-el-sheikh,/ja/guide/sharumu-eru-sheiku/sharumuerusheiku-hatsu-no-tsua,ja,301,,50.00
/ja/guide/shiwa-oashisu/cleopatra-s-pool,/ja/guide/shiwa-oashisu/kureopatora-no-izumi,ja,301,,50.00
/ja/guide/shiwa-oashisu/dakrour-mountain,/ja/guide/shiwa-oashisu/dakururu-san,ja,301,,50.00
/ja/guide/shiwa-oashisu/fatnas-island,/ja/guide/shiwa-oashisu/fatonasu-to,ja,301,,50.00
/ja/guide/shiwa-oashisu/food-in-siwa-oasis,/ja/guide/shiwa-oashisu/shiwa-oashisu-no-shokuji,ja,301,,50.00
/ja/guide/shiwa-oashisu/getting-around-in-siwa-oasis,/ja/guide/shiwa-oashisu/shiwa-oashisu-nai-no-ido,ja,301,,50.00
/ja/guide/shiwa-oashisu/how-to-go-in-siwa-oasis,/ja/guide/shiwa-oashisu/shiwa-oashisu-e-no-iki-kata,ja,301,,50.00
/ja/guide/shiwa-oashisu/mountain-of-the-dead,/ja/guide/shiwa-oashisu/shisha-no-yama,ja,301,,50.00
/ja/guide/shiwa-oashisu/only-in-siwa-oasis,/ja/guide/shiwa-oashisu/shiwa-dake-no-mono-dento-iryo,ja,301,,50.00
/ja/guide/shiwa-oashisu/salt-lakes,/ja/guide/shiwa-oashisu/shiwa-no-shio-mizuumi,ja,301,,50.00
/ja/guide/shiwa-oashisu/shali-fortress,/ja/guide/shiwa-oashisu/shari-yosai,ja,301,,50.00
/ja/guide/shiwa-oashisu/siwa-house-museum,/ja/guide/shiwa-oashisu/shiwa-hausu-myujiamu,ja,301,,50.00
/ja/guide/shiwa-oashisu/siwa-oasis-historical-overview,/ja/guide/shiwa-oashisu/shiwa-oashisu-no-rekishi,ja,301,,50.00
/ja/guide/shiwa-oashisu/temple-of-the-oracle,/ja/guide/shiwa-oashisu/amen-shintaku-sho,ja,301,,50.00
/ja/guide/shiwa-oashisu/the-great-sand-sea,/ja/guide/shiwa-oashisu/gureto-sando-shi,ja,301,,50.00
/ja/guide/shiwa-oashisu/top-hotels-in-siwa-oasis,/ja/guide/shiwa-oashisu/shiwa-oashisu-no-shukuhaku,ja,301,,50.00
/ja/guide/shiwa-oashisu/tours-in-siwa-oasis,/ja/guide/shiwa-oashisu/shiwa-no-tsua-to-sho-ryoko,ja,301,,50.00
/ja/guide/shiwa-oashisu/upcoming-events-in-siwa-oasis,/ja/guide/shiwa-oashisu/shiwa-no-matsuri-to-kisetsu-gyoji,ja,301,,50.00
/ja/guide/shiwa-oashisu/weather-in-siwa-oasis,/ja/guide/shiwa-oashisu/shiwa-no-kiko-to-besuto-shizun,ja,301,,50.00
/ja/guide/sohagu/abydos-temple,/ja/guide/sohagu/abidosu-shinden,ja,301,,50.00
/ja/guide/sohagu/how-to-go-in-sohag,/ja/guide/sohagu/sohagu-e-no-iki-kata,ja,301,,50.00
/ja/guide/sohagu/sohag-historical-overview,/ja/guide/sohagu/sohagu-no-rekishi,ja,301,,50.00
/ja/guide/sohagu/the-red-monastery,/ja/guide/sohagu/aka-shudoin,ja,301,,50.00
/ja/guide/sohagu/the-white-monastery,/ja/guide/sohagu/shiro-shudoin,ja,301,,50.00
/ja/guide/sohagu/tours-in-sohag,/ja/guide/sohagu/sohagu-no-tsua-to-ryotei-an,ja,301,,50.00
/ja/guide/suezu/tours-in-suez,/ja/guide/suezu/suezu-no-tsua-to-moderu-kosu,ja,301,,50.00
/ja/guide/taba/pharaoh-island,/ja/guide/taba/farao-to,ja,301,,50.00
/ja/guide/taba/tours-in-taba,/ja/guide/taba/taba-hatsu-no-tsua,ja,301,,50.00
/ja/guide/wadi-aru-natoron/monastery-of-saint-macarius-the-great,/ja/guide/wadi-aru-natoron/sei-makariosu-dai-shudoin,ja,301,,50.00
/ja/guide/wadi-aru-natoron/monastery-of-saint-pishoy,/ja/guide/wadi-aru-natoron/sei-bishoi-shudoin,ja,301,,50.00
/ja/guide/wadi-aru-natoron/only-in-wadi-el-natrun,/ja/guide/wadi-aru-natoron/wadiarunatorun-dake-no-mono,ja,301,,50.00
/ja/guide/wadi-aru-natoron/paromeos-monastery,/ja/guide/wadi-aru-natoron/paromeosu-shudoin,ja,301,,50.00
/ja/guide/wadi-aru-natoron/syrian-monastery,/ja/guide/wadi-aru-natoron/shiria-shudoin,ja,301,,50.00
/ja/guide/wadi-aru-natoron/things-to-do-in-wadi-el-natrun,/ja/guide/wadi-aru-natoron/wadiarunatorun-de-yaru-beki-koto,ja,301,,50.00
/ja/guide/taba/getting-around-taba,/ja/guide/taba/taba-de-no-ido,ja,301,,50.00
/ja/guide/nuweiba/how-to-go-to-nuweiba,/ja/guide/nuweiba/nuweiba-e-no-iki-kata,ja,301,,50.00
/ja/guide/haruga/how-to-go-to-kharga-oasis,/ja/guide/haruga/haruga-oashisu-e-no-iki-kata,ja,301,,50.00
/ja/guide/giza/how-to-get-to-giza,/ja/guide/giza/giza-e-no-iki-kata,ja,301,,50.00
/ja/guide/suezu/getting-around-suez,/ja/guide/suezu/suezu-shinai-no-ido,ja,301,,50.00
/ja/guide/abu-shinberu/abu-simbel-historical-overview,/ja/guide/abu-shinberu/abu-shin-beru-no-rekishi,ja,301,,50.00
/ja/guide/abu-shinberu/weather-in-abu-simbel,/ja/guide/abu-shinberu/abu-shin-beru-no-tenki-to-besuto-shizun,ja,301,,50.00
/ja/guide/abu-shinberu/how-to-go-in-abu-simbel,/ja/guide/abu-shinberu/abu-shin-beru-e-no-iki-kata,ja,301,,50.00
/ja/guide/abu-shinberu/top-hotels-in-abu-simbel,/ja/guide/abu-shinberu/abu-shin-beru-no-hoteru-to-shukuhaku,ja,301,,50.00
/ja/guide/abu-shinberu/getting-around-in-abu-simbel,/ja/guide/abu-shinberu/abu-shin-beru-no-ido-gaido,ja,301,,50.00
/ja/guide/abu-shinberu/things-to-do-in-abu-simbel,/ja/guide/abu-shinberu/abu-shin-beru-de-yari-tai-koto,ja,301,,50.00
/ja/guide/abu-shinberu/food-in-abu-simbel,/ja/guide/abu-shinberu/abu-shin-beru-no-shokuji,ja,301,,50.00
/ja/guide/abu-shinberu/only-in-abu-simbel,/ja/guide/abu-shinberu/abu-shin-beru-dake-no-taiken,ja,301,,50.00
/ja/guide/abu-shinberu/upcoming-events-in-abu-simbel,/ja/guide/abu-shinberu/abu-shin-beru-taiyo-sai,ja,301,,50.00
/ja/guide/akumimu/akhmim-accommodation-guide,/ja/guide/akumimu/akumimu-no-shukuhaku,ja,301,,50.00
/ja/guide/abu-shinberu/the-small-temple-of-abu-simbel,/ja/guide/abu-shinberu/abushimberu-sho-shinden,ja,301,,50.00
/ja/guide/akumimu/tours-in-akhmim,/ja/guide/akumimu/akumimu-no-tsua-to-ensoku,ja,301,,50.00
/ja/guide/akumimu/where-to-eat-in-akhmim,/ja/guide/akumimu/akumimu-no-shokuji,ja,301,,50.00
/ja/guide/akumimu/history-of-akhmim,/ja/guide/akumimu/akumimu-no-rekishi,ja,301,,50.00
/ja/guide/akumimu/getting-around-to-akhmim,/ja/guide/akumimu/akumimu-no-ido-gaido,ja,301,,50.00
/ja/guide/akumimu/only-in-akhmim,/ja/guide/akumimu/akumimu-dake-no-mono,ja,301,,50.00
/ja/guide/akumimu/things-to-do-in-akhmim,/ja/guide/akumimu/akumimu-de-yari-tai-koto,ja,301,,50.00
/ja/guide/akumimu/akhmim-weather,/ja/guide/akumimu/akumimu-no-tenki-to-besuto-shizun,ja,301,,50.00
/ja/guide/aru-faiyumu/al-fayoum-tours,/ja/guide/aru-faiyumu/faiyumu-no-tsua-to-sho-ryoko,ja,301,,50.00
/ja/guide/aru-faiyumu/al-fayoum-events,/ja/guide/aru-faiyumu/faiyumu-no-ibento,ja,301,,50.00
/ja/guide/aru-faiyumu/food-in-al-fayoum,/ja/guide/aru-faiyumu/faiyumu-no-shoku,ja,301,,50.00
/ja/guide/aru-faiyumu/history-of-al-fayoum,/ja/guide/aru-faiyumu/faiyumu-no-rekishi,ja,301,,50.00
/ja/guide/aru-faiyumu/only-here-in-al-fayoum,/ja/guide/aru-faiyumu/faiyumu-dake-no-mono,ja,301,,50.00
/ja/guide/aru-faiyumu/weather-in-al-fayoum,/ja/guide/aru-faiyumu/faiyumu-no-tenki-to-besuto-shizun,ja,301,,50.00
/ja/guide/aru-arishu/al-arish-history,/ja/guide/aru-arishu/aruarishu-no-rekishi,ja,301,,50.00
/ja/guide/aru-arishu/weather-in-al-arish,/ja/guide/aru-arishu/aruarishu-no-tenki-to-besuto-shizun,ja,301,,50.00
/ja/guide/aru-arishu/how-to-go-to-al-arish,/ja/guide/aru-arishu/aruarishu-e-no-iki-kata,ja,301,,50.00
/ja/guide/aru-arishu/where-to-stay-in-al-arish,/ja/guide/aru-arishu/aruarishu-no-shukuhaku-jijo,ja,301,,50.00
/ja/guide/aru-arishu/getting-around-al-arish,/ja/guide/aru-arishu/aruarishu-shinai-ido,ja,301,,50.00
/ja/guide/aru-arishu/things-to-do-in-al-arish,/ja/guide/aru-arishu/aruarishu-de-mi-rareru-mono,ja,301,,50.00
/ja/guide/aru-arishu/the-fortress-of-al-arish,/ja/guide/aru-arishu/aruarishu-yosai,ja,301,,50.00
/ja/guide/aru-arishu/food-in-al-arish,/ja/guide/aru-arishu/aruarishu-no-shoku-bunka,ja,301,,50.00
/ja/guide/aru-arishu/only-in-al-arish,/ja/guide/aru-arishu/aruarishu-dake-no-mono,ja,301,,50.00
/ja/guide/aru-minya/history-of-al-minya,/ja/guide/aru-minya/aruminiya-no-rekishi,ja,301,,50.00
/ja/guide/aru-minya/weather-in-al-minya,/ja/guide/aru-minya/aru-minya-no-tsukibetsu-tenki-to-osusume-no-fukuso,ja,301,,50.00
/ja/guide/aru-minya/how-to-go-to-al-minya,/ja/guide/aru-minya/aru-minya-e-no-akusesu-no-hinto,ja,301,,50.00
/ja/guide/aru-minya/places-to-stay-in-al-minya,/ja/guide/aru-minya/aru-minya-no-shukuhaku-joho,ja,301,,50.00
/ja/guide/aru-minya/getting-around-in-al-minya,/ja/guide/aru-minya/aru-minya-no-shinai-ido-hoho-ryoko-sha-muke,ja,301,,50.00
/ja/guide/aru-minya/things-to-do-in-al-minya,/ja/guide/aru-minya/aruminiya-de-miru-beki-koto,ja,301,,50.00
/ja/guide/aru-minya/explore-al-minya-tours,/ja/guide/aru-minya/aru-minya-no-osusume-no-tsua,ja,301,,50.00
/ja/guide/aru-minya/top-restaurants-in-al-minya,/ja/guide/aru-minya/aru-minya-no-shoku-bunka-o-saguru,ja,301,,50.00
/ja/guide/aru-minya/only-here-in-al-minya,/ja/guide/aru-minya/aru-minya-de-mie-zaru-mono-o-hakken-suru,ja,301,,50.00
/ja/guide/aru-faiyumu/getting-around-al-fayoum,/ja/guide/aru-faiyumu/faiyumu-no-ido,ja,301,,50.00
/ja/guide/aru-faiyumu/things-to-do-in-al-fayoum,/ja/guide/aru-faiyumu/faiyumu-de-yaru-beki-koto,ja,301,,50.00
/ja/guide/aru-kuseiru/history-of-al-quseir,/ja/guide/aru-kuseiru/arukuseiru-no-rekishi,ja,301,,50.00
/ja/guide/aru-kuseiru/weather-in-al-quseir,/ja/guide/aru-kuseiru/arukuseiru-no-tenki-to-besuto-shizun,ja,301,,50.00
/ja/guide/aru-kuseiru/how-to-go-to-al-quseir,/ja/guide/aru-kuseiru/arukuseiru-e-no-iki-kata,ja,301,,50.00
/ja/guide/aru-kuseiru/getting-around-in-al-quseir,/ja/guide/aru-kuseiru/arukuseiru-no-ido,ja,301,,50.00
/ja/guide/aru-kuseiru/things-to-do-in-al-quseir,/ja/guide/aru-kuseiru/arukuseiru-de-yaru-beki-koto,ja,301,,50.00
/ja/guide/aru-kuseiru/tours-in-al-quseir,/ja/guide/aru-kuseiru/arukuseiru-hatsu-no-tsua-to-sho-ryoko,ja,301,,50.00
/ja/guide/aru-kuseiru/food-in-al-quseir,/ja/guide/aru-kuseiru/arukuseiru-de-taberu,ja,301,,50.00
/ja/guide/aru-kuseiru/only-here-in-al-quseir,/ja/guide/aru-kuseiru/arukuseiru-dake-no-mono-isoga-nai-daibingu,ja,301,,50.00
/ja/guide/bahariya-oashisu/weather-in-bahariya-oasis,/ja/guide/bahariya-oashisu/bahariya-oashisu-no-kiko,ja,301,,50.00
/ja/guide/aru-wadhi-aru-gadhido/history-of-al-wadi-al-gadid,/ja/guide/aru-wadhi-aru-gadhido/aru-wadhi-aru-gadhido-no-rekishi,ja,301,,50.00
/ja/guide/aru-wadhi-aru-gadhido/weather-in-al-wadi-al-gadid,/ja/guide/aru-wadhi-aru-gadhido/aru-wadhi-aru-gadhido-no-tenki-yoho,ja,301,,50.00
/ja/guide/aru-wadhi-aru-gadhido/how-to-go-in-al-wadi-al-gadid,/ja/guide/aru-wadhi-aru-gadhido/aru-wadhi-aru-gadhido-e-no-kotsu-shudan,ja,301,,50.00
/ja/guide/aru-wadhi-aru-gadhido/where-to-stay-in-al-wadi-al-gadid,/ja/guide/aru-wadhi-aru-gadhido/aru-wadhi-aru-gadhido-de-no-shukuhaku-saki,ja,301,,50.00
/ja/guide/aru-wadhi-aru-gadhido/things-to-do-in-al-wadi-al-gadid,/ja/guide/aru-wadhi-aru-gadhido/aru-wadhi-aru-gadhido-de-yaru-beki-koto,ja,301,,50.00
/ja/guide/eru-gu-na/only-in-al-gouna,/ja/guide/eru-gu-na/eru-gu-na-de-jinsei-o-iwau-taiken,ja,301,,50.00
/ja/guide/aru-wadhi-aru-gadhido/food-in-al-wadi-al-gadid,/ja/guide/aru-wadhi-aru-gadhido/aru-wadhi-aru-gadhido-no-bishoku-no-miryoku,ja,301,,50.00
/ja/guide/eru-gu-na/discover-al-gouna-history,/ja/guide/eru-gu-na/shira-re-zaru-eru-gu-na-no-rekishi-o-himotoku,ja,301,,50.00
/ja/guide/eru-gu-na/al-gouna-weather,/ja/guide/eru-gu-na/eru-gu-na-ryoko-mae-ni-shitte-oki-tai-tenki-joho,ja,301,,50.00
/ja/guide/eru-gu-na/stay-in-al-gouna,/ja/guide/eru-gu-na/eru-gu-na-de-tomaru-basho-matome,ja,301,,50.00
/ja/guide/eru-gu-na/things-to-do-in-al-gouna,/ja/guide/eru-gu-na/eru-gu-na-de-no-akutibitigaido,ja,301,,50.00
/ja/guide/eru-gu-na/al-gouna-festivals-and-celebrations,/ja/guide/eru-gu-na/eru-gu-na-no-ibento-gaido,ja,301,,50.00
/ja/guide/eru-gu-na/how-to-reach-al-gouna,/ja/guide/eru-gu-na/eru-gu-na-no-iki-kata-to-kotsu-joho,ja,301,,50.00
/ja/guide/eru-gu-na/getting-around-in-al-gouna,/ja/guide/eru-gu-na/eru-gu-na-no-kotsu-shudan-matome,ja,301,,50.00
/ja/guide/eru-gu-na/traditional-food-in-al-gouna,/ja/guide/eru-gu-na/eru-gu-na-de-no-sekai-no-aji-o-tanoshimu,ja,301,,50.00
/ja/guide/eru-gu-na/al-gouna-guided-tours,/ja/guide/eru-gu-na/eru-gu-na-no-osusume-tsua,ja,301,,50.00
/ja/guide/arekusandoria/alexandria-history-overview,/ja/guide/arekusandoria/arekusandoria-no-rekishi,ja,301,,50.00
/ja/guide/arekusandoria/alexandria-weather,/ja/guide/arekusandoria/arekusandoria-no-tenki-to-besuto-shizun,ja,301,,50.00
/ja/guide/arekusandoria/alexandria-accommodation-guide,/ja/guide/arekusandoria/arekusandoria-no-shukuhaku,ja,301,,50.00
/ja/guide/arekusandoria/things-to-do-in-alexandria,/ja/guide/arekusandoria/aru-minya-no-akutibiti,ja,301,,50.00
/ja/guide/arekusandoria/getting-to-alexandria,/ja/guide/arekusandoria/arekusandoria-e-no-iki-kata,ja,301,,50.00
/ja/guide/arekusandoria/how-to-get-around-alexandria,/ja/guide/arekusandoria/arekusandoria-shinai-no-ido,ja,301,,50.00
/ja/guide/arekusandoria/where-to-eat-in-alexandria,/ja/guide/arekusandoria/arekusandoria-de-taberu,ja,301,,50.00
/ja/guide/arekusandoria/only-here-in-alexandria,/ja/guide/arekusandoria/arekusandoria-dake-de-dekiru-daibingu,ja,301,,50.00
/ja/guide/arekusandoria/tours-in-alexandria,/ja/guide/arekusandoria/arekusandoria-no-tsua-to-ensoku,ja,301,,50.00
/ja/guide/arekusandoria/events-in-alexandria,/ja/guide/arekusandoria/arekusandoria-no-ibento,ja,301,,50.00
/ja/guide/asuwan/aswan-guided-tours,/ja/guide/asuwan/asuwan-no-tsua-to-ensoku,ja,301,,50.00
/ja/guide/asuwan/traditional-food-in-aswan,/ja/guide/asuwan/asuwan-no-shoku,ja,301,,50.00
/ja/guide/asuwan/getting-around-in-aswan,/ja/guide/asuwan/asuwan-shinai-no-ido,ja,301,,50.00
/ja/guide/asuwan/discover-aswan-history,/ja/guide/asuwan/asuwan-no-rekishi,ja,301,,50.00
/ja/guide/asuwan/how-to-reach-aswan,/ja/guide/asuwan/asuwan-e-no-iki-kata,ja,301,,50.00
/ja/guide/asuwan/only-here-in-aswan,/ja/guide/asuwan/asuwan-dake-no-taiken,ja,301,,50.00
/ja/guide/asuwan/things-to-do-in-aswan,/ja/guide/asuwan/asuwan-de-yaru-beki-koto,ja,301,,50.00
/ja/guide/asuwan/stay-in-aswan,/ja/guide/asuwan/asuwan-de-tomaru-basho,ja,301,,50.00
/ja/guide/aru-kuseiru/where-to-stay-in-al-quseir,/ja/guide/aru-kuseiru/arukuseiru-no-shukuhaku,ja,301,,50.00
/ja/guide/asuwan/aswan-festivals-and-celebrations,/ja/guide/asuwan/asuwan-no-ibento,ja,301,,50.00
/ja/guide/asuwan/tombs-of-the-nobles-in-aswan,/ja/guide/asuwan/asuwan-kizoku-no-haka,ja,301,,50.00
/ja/guide/asuwan/aswan-high-dam,/ja/guide/asuwan/asuwan-hai-damu,ja,301,,50.00
/ja/guide/asuwan/aswan-local-market,/ja/guide/asuwan/asuwanrokarumaketto,ja,301,,50.00
/ja/guide/asuyuto/discover-asyut-with-tours,/ja/guide/asuyuto/ashuto-hatsu-no-tsua-to-ensoku,ja,301,,50.00
/ja/guide/asuyuto/what-to-eat-in-asyut,/ja/guide/asuyuto/ashuto-de-taberu,ja,301,,50.00
/ja/guide/asuyuto/getting-around-asyut,/ja/guide/asuyuto/ashuto-shinai-to-shuhen-no-ido,ja,301,,50.00
/ja/guide/asuyuto/history-of-asyut,/ja/guide/asuyuto/ashuto-no-rekishi,ja,301,,50.00
/ja/guide/asuyuto/how-to-go-to-asyut,/ja/guide/asuyuto/ashuto-e-no-iki-kata,ja,301,,50.00
/ja/guide/asuyuto/only-here-in-asyut,/ja/guide/asuyuto/ashuto-dake-de-deaeru-mono,ja,301,,50.00
/ja/guide/asuyuto/things-to-do-in-asyut,/ja/guide/asuyuto/ashuto-de-miru-beki-koto,ja,301,,50.00
/ja/guide/asuyuto/where-to-stay-in-asyut,/ja/guide/asuyuto/ashuto-no-shukuhaku,ja,301,,50.00
/ja/guide/asuyuto/weather-in-asyut,/ja/guide/asuyuto/ashuto-no-tenki-to-besuto-shizun,ja,301,,50.00
/ja/guide/bahariya-oashisu/tours-in-bahariya-oasis,/ja/guide/bahariya-oashisu/bahariya-oashisu-no-osusume-tsua,ja,301,,50.00
/ja/guide/bahariya-oashisu/food-in-bahariya-oasis,/ja/guide/bahariya-oashisu/oashisu-no-mikaku-bahariya-oashisu-no-shoku-bunka-o-ajiwau,ja,301,,50.00
/ja/guide/bahariya-oashisu/getting-around-in-bahariya-oasis,/ja/guide/bahariya-oashisu/bahariya-oashisu-de-no-ido-hoho,ja,301,,50.00
/ja/guide/bahariya-oashisu/history-of-bahariya-oasis,/ja/guide/bahariya-oashisu/shira-re-zaru-bahariya-oashisu-no-rekishi-o-himotoku,ja,301,,50.00
/ja/guide/bahariya-oashisu/how-to-go-to-bahariya-oasis,/ja/guide/bahariya-oashisu/bahariya-oashisu-e-no-akusesu-hoho,ja,301,,50.00
